         130         200
  
  0.000000000000000E+000   12.5343415690806     
  0.2997900000000E+11   0.0000000000000E+00
  0.3951065000000E+11   0.0000000000000E+00
  0.5207282000000E+11   0.0000000000000E+00
  0.6862907000000E+11   0.0000000000000E+00
  0.9044928000000E+11   0.0000000000000E+00
  0.1192071000000E+12   0.0000000000000E+00
  0.1571083000000E+12   0.0000000000000E+00
  0.2070599000000E+12   0.0000000000000E+00
  0.2728934000000E+12   0.0000000000000E+00
  0.3596583000000E+12   0.0000000000000E+00
  0.4740095000000E+12   0.0000000000000E+00
  0.6247181000000E+12   0.0000000000000E+00
  0.8233436000000E+12   0.2477881365713E-19
  0.1085121000000E+13   0.1880113870149E-19
  0.1430128000000E+13   0.5909994510903E-19
  0.1884829000000E+13   0.8504604780048E-19
  0.2484100000000E+13   0.1407912803656E-18
  0.3273905000000E+13   0.1958486414217E-18
  0.4314823000000E+13   0.2391134898411E-18
  0.5686696000000E+13   0.2536932090635E-18
  0.7494748000000E+13   0.2220615706649E-18
  0.7682951000000E+13   0.2608397659626E-18
  0.7875881000000E+13   0.2210710424020E-18
  0.8073670000000E+13   0.2685526270463E-18
  0.8276411000000E+13   0.1825946152085E-18
  0.8484243000000E+13   0.1897383920570E-18
  0.8697294000000E+13   0.2190867067634E-18
  0.8915695000000E+13   0.2247659240851E-18
  0.9139597000000E+13   0.2012877998509E-18
  0.9369105000000E+13   0.1577925653094E-18
  0.9604376000000E+13   0.2086570312113E-18
  0.9845555000000E+13   0.1534935913999E-18
  0.1009279000000E+14   0.1269439105317E-18
  0.1034625000000E+14   0.1682869768665E-18
  0.1060606000000E+14   0.1146074024662E-18
  0.1087240000000E+14   0.1359735069563E-18
  0.1114542000000E+14   0.1444368023732E-18
  0.1142529000000E+14   0.8913584223595E-19
  0.1171222000000E+14   0.1514635908962E-18
  0.1200633000000E+14   0.1313430413467E-18
  0.1230782000000E+14   0.1307941294289E-18
  0.1261689000000E+14   0.1145692961717E-18
  0.1293372000000E+14   0.9397899882737E-19
  0.1325853000000E+14   0.8176616017548E-19
  0.1359147000000E+14   0.1208581690528E-18
  0.1393277000000E+14   0.1296875632513E-18
  0.1428264000000E+14   0.1012094541776E-18
  0.1464129000000E+14   0.7404376933355E-19
  0.1500899000000E+14   0.1138168769098E-18
  0.1538588000000E+14   0.7259933192724E-19
  0.1577224000000E+14   0.8748424886609E-19
  0.1616830000000E+14   0.9550060117948E-19
  0.1657431000000E+14   0.8522854878182E-19
  0.1699055000000E+14   0.8894211457009E-19
  0.1741720000000E+14   0.8299355632778E-19
  0.1785458000000E+14   0.8464026164856E-19
  0.1830293000000E+14   0.5564363559996E-19
  0.1876254000000E+14   0.7528918590014E-19
  0.1923373000000E+14   0.4099265090396E-19
  0.1971671000000E+14   0.5998459929409E-19
  0.2021183000000E+14   0.5201358747470E-19
  0.2071937000000E+14   0.5391056982941E-19
  0.2123967000000E+14   0.4485446279575E-19
  0.2177306000000E+14   0.3922959448694E-19
  0.2231981000000E+14   0.3679753797829E-19
  0.2288030000000E+14   0.3876797507327E-19
  0.2345485000000E+14   0.5042451189435E-19
  0.2404384000000E+14   0.6285026026776E-19
  0.2464766000000E+14   0.5997846715350E-19
  0.2526659000000E+14   0.4680905415590E-19
  0.2590107000000E+14   0.4312543493487E-19
  0.2655148000000E+14   0.5567981681049E-19
  0.2721822000000E+14   0.4345094096747E-19
  0.2790176000000E+14   0.5651489338684E-19
  0.2860242000000E+14   0.3790379297725E-19
  0.2932066000000E+14   0.5938499066103E-19
  0.3005694000000E+14   0.5137161964510E-19
  0.3081172000000E+14   0.4584653153023E-19
  0.3158550000000E+14   0.4576366834333E-19
  0.3237866000000E+14   0.4667352679877E-19
  0.3319173000000E+14   0.4553032926221E-19
  0.3402522000000E+14   0.4924294101558E-19
  0.3487963000000E+14   0.4615089557324E-19
