         130         200
  
  0.000000000000000E+000   11.6749051630595     
  0.2997900000000E+11   0.0000000000000E+00
  0.3951065000000E+11   0.0000000000000E+00
  0.5207282000000E+11   0.0000000000000E+00
  0.6862907000000E+11   0.0000000000000E+00
  0.9044928000000E+11   0.0000000000000E+00
  0.1192071000000E+12   0.0000000000000E+00
  0.1571083000000E+12   0.0000000000000E+00
  0.2070599000000E+12   0.0000000000000E+00
  0.2728934000000E+12   0.6151872454179E-19
  0.3596583000000E+12   0.4667780916156E-18
  0.4740095000000E+12   0.5312570371923E-18
  0.6247181000000E+12   0.1961729766042E-17
  0.8233436000000E+12   0.3038124176309E-17
  0.1085121000000E+13   0.4192684537402E-17
  0.1430128000000E+13   0.3897300972929E-17
  0.1884829000000E+13   0.3642935964583E-17
  0.2484100000000E+13   0.3689979366553E-17
  0.3273905000000E+13   0.3671535124399E-17
  0.4314823000000E+13   0.3692358073877E-17
  0.5686696000000E+13   0.3563261502925E-17
  0.7494748000000E+13   0.2807473185673E-17
  0.7682951000000E+13   0.2734032848896E-17
  0.7875881000000E+13   0.2570848886432E-17
  0.8073670000000E+13   0.2460999645938E-17
  0.8276411000000E+13   0.2606584258106E-17
  0.8484243000000E+13   0.2743475143970E-17
  0.8697294000000E+13   0.2262862448783E-17
  0.8915695000000E+13   0.2271021236703E-17
  0.9139597000000E+13   0.2194684385264E-17
  0.9369105000000E+13   0.2120801904104E-17
  0.9604376000000E+13   0.2226478034775E-17
  0.9845555000000E+13   0.1691421593751E-17
  0.1009279000000E+14   0.1668683819941E-17
  0.1034625000000E+14   0.1627801440227E-17
  0.1060606000000E+14   0.1445215953140E-17
  0.1087240000000E+14   0.1427224919682E-17
  0.1114542000000E+14   0.1137609919971E-17
  0.1142529000000E+14   0.1109691511385E-17
  0.1171222000000E+14   0.1292531864948E-17
  0.1200633000000E+14   0.9457010344310E-18
  0.1230782000000E+14   0.1122410741391E-17
  0.1261689000000E+14   0.8249260927169E-18
  0.1293372000000E+14   0.8046899218121E-18
  0.1325853000000E+14   0.7992533642974E-18
  0.1359147000000E+14   0.5430094602361E-18
  0.1393277000000E+14   0.6926958717696E-18
  0.1428264000000E+14   0.6889830415883E-18
  0.1464129000000E+14   0.5040527272935E-18
  0.1500899000000E+14   0.3908425133143E-18
  0.1538588000000E+14   0.3197892332959E-18
  0.1577224000000E+14   0.2999558720099E-18
  0.1616830000000E+14   0.2574943540746E-18
  0.1657431000000E+14   0.1484214851402E-18
  0.1699055000000E+14   0.2561617239589E-18
  0.1741720000000E+14   0.1629745310079E-18
  0.1785458000000E+14   0.2437719796188E-18
  0.1830293000000E+14   0.2481428856369E-18
  0.1876254000000E+14   0.2017116230150E-18
  0.1923373000000E+14   0.2459640036660E-18
  0.1971671000000E+14   0.2495441491801E-18
  0.2021183000000E+14   0.3464218983498E-18
  0.2071937000000E+14   0.2922683354645E-18
  0.2123967000000E+14   0.1870956710584E-18
  0.2177306000000E+14   0.2172787540300E-18
  0.2231981000000E+14   0.1526117741701E-18
  0.2288030000000E+14   0.1075200575808E-18
  0.2345485000000E+14   0.4034093772074E-19
  0.2404384000000E+14   0.7870204756095E-19
  0.2464766000000E+14   0.3838748286697E-19
  0.2526659000000E+14   0.2995878103771E-19
  0.2590107000000E+14   0.3653098294453E-19
  0.2655148000000E+14   0.1425450242587E-19
  0.2721822000000E+14   0.0000000000000E+00
  0.2790176000000E+14   0.0000000000000E+00
  0.2860242000000E+14   0.0000000000000E+00
  0.2932066000000E+14   0.0000000000000E+00
  0.3005694000000E+14   0.0000000000000E+00
  0.3081172000000E+14   0.0000000000000E+00
  0.3158550000000E+14   0.1198215494546E-19
  0.3237866000000E+14   0.0000000000000E+00
  0.3319173000000E+14   0.5701376770429E-20
  0.3402522000000E+14   0.0000000000000E+00
  0.3487963000000E+14   0.5425263491480E-20
