 -2.04144e+00  -1.00000e+03
 -2.02919e+00  -1.00000e+03
 -2.01728e+00  -1.00000e+03
 -2.01011e+00  -1.00000e+03
 -2.00174e+00  -1.00000e+03
 -1.99140e+00  -1.00000e+03
 -1.98380e+00  -1.00000e+03
 -1.97634e+00  -1.00000e+03
 -1.96778e+00  -1.00000e+03
 -1.95703e+00  -1.00000e+03
 -1.94310e+00  -1.00000e+03
 -1.92885e+00  -1.00000e+03
 -1.91614e+00  -1.00000e+03
 -1.90379e+00  -1.00000e+03
 -1.89585e+00  -1.00000e+03
 -1.89143e+00  -1.00000e+03
 -1.88439e+00  -1.00000e+03
 -1.87811e+00  -1.00000e+03
 -1.87322e+00  -1.00000e+03
 -1.86455e+00  -1.00000e+03
 -1.85449e+00  -1.00000e+03
 -1.84375e+00  -1.00000e+03
 -1.83209e+00  -1.00000e+03
 -1.82102e+00  -1.00000e+03
 -1.80911e+00  -1.00000e+03
 -1.79915e+00  -1.00000e+03
 -1.79048e+00  -1.00000e+03
 -1.77989e+00  -1.00000e+03
 -1.76879e+00  -1.00000e+03
 -1.76095e+00  -1.00000e+03
 -1.75252e+00  -1.00000e+03
 -1.74425e+00  -1.00000e+03
 -1.74065e+00  -1.00000e+03
 -1.73025e+00  -1.00000e+03
 -1.71897e+00  -1.00000e+03
 -1.71242e+00  -1.00000e+03
 -1.70246e+00  -1.00000e+03
 -1.69508e+00  -1.00000e+03
 -1.68825e+00  -1.00000e+03
 -1.67675e+00  -1.00000e+03
 -1.66514e+00  -1.00000e+03
 -1.65797e+00  -1.00000e+03
 -1.65170e+00  -1.00000e+03
 -1.64436e+00  -1.00000e+03
 -1.63827e+00  -1.00000e+03
 -1.63078e+00  -1.00000e+03
 -1.61979e+00  -1.00000e+03
 -1.60818e+00  -1.00000e+03
 -1.59791e+00  -1.00000e+03
 -1.59040e+00  -1.00000e+03
 -1.58503e+00  -1.00000e+03
 -1.57840e+00  -1.00000e+03
 -1.57106e+00  -1.00000e+03
 -1.56304e+00  -1.00000e+03
 -1.55517e+00  -1.00000e+03
 -1.54668e+00  -1.00000e+03
 -1.53760e+00  -1.00000e+03
 -1.52871e+00  -1.00000e+03
 -1.52143e+00  -1.00000e+03
 -1.51145e+00  -1.00000e+03
 -1.49757e+00  -1.00000e+03
 -1.48413e+00  -1.00000e+03
 -1.47108e+00  -1.00000e+03
 -1.45842e+00  -1.00000e+03
 -1.44733e+00  -1.00000e+03
 -1.43652e+00  -1.00000e+03
 -1.42597e+00  -1.00000e+03
 -1.41454e+00  -1.00000e+03
 -1.40340e+00  -1.00000e+03
 -1.39254e+00  -1.00000e+03
 -1.38300e+00  -1.00000e+03
 -1.37469e+00  -1.00000e+03
 -1.36653e+00  -1.00000e+03
 -1.35556e+00  -1.00000e+03
 -1.34582e+00  -1.00000e+03
 -1.33724e+00  -1.00000e+03
 -1.32790e+00  -1.00000e+03
 -1.31876e+00  -1.00000e+03
 -1.30980e+00  -1.00000e+03
 -1.30103e+00  -1.00000e+03
 -1.29585e+00  -1.00000e+03
 -1.29073e+00  -1.00000e+03
 -1.28400e+00  -1.00000e+03
 -1.27572e+00  -1.00000e+03
 -1.26761e+00  -1.00000e+03
 -1.25964e+00  -1.00000e+03
 -1.25181e+00  -1.00000e+03
 -1.24413e+00  -1.00000e+03
 -1.23657e+00  -1.00000e+03
 -1.22915e+00  -1.00000e+03
 -1.22185e+00  -1.00000e+03
 -1.21467e+00  -1.00000e+03
 -1.20761e+00  -1.00000e+03
 -1.20066e+00  -1.00000e+03
 -1.19382e+00  -1.00000e+03
 -1.18709e+00  -1.00000e+03
 -1.18177e+00  -1.00000e+03
 -1.17718e+00  -1.00000e+03
 -1.17070e+00  -1.00000e+03
 -1.16431e+00  -1.00000e+03
 -1.15802e+00  -1.00000e+03
 -1.15181e+00  -1.00000e+03
 -1.14509e+00  -1.00000e+03
 -1.13906e+00  -1.00000e+03
 -1.13371e+00  -1.00000e+03
 -1.12784e+00  -1.00000e+03
 -1.12205e+00  -1.00000e+03
 -1.11634e+00  -1.00000e+03
 -1.11070e+00  -1.00000e+03
 -1.10513e+00  -1.00000e+03
 -1.09963e+00  -1.00000e+03
 -1.09420e+00  -1.00000e+03
 -1.08884e+00  -1.00000e+03
 -1.08355e+00  -1.00000e+03
 -1.07831e+00  -1.00000e+03
 -1.07314e+00  -1.00000e+03
 -1.06803e+00  -1.00000e+03
 -1.06298e+00  -1.00000e+03
 -1.05799e+00  -1.00000e+03
 -1.05306e+00  -1.00000e+03
 -1.04818e+00  -1.00000e+03
 -1.04335e+00  -1.00000e+03
 -1.03858e+00  -1.00000e+03
 -1.03386e+00  -2.55751e+01
 -1.02919e+00  -2.54077e+01
 -1.02457e+00  -2.51991e+01
 -1.02000e+00  -2.51136e+01
 -1.01547e+00  -2.47812e+01
 -1.01100e+00  -2.46875e+01
 -1.00656e+00  -2.44445e+01
 -1.00218e+00  -2.42106e+01
 -9.97834e-01  -2.40356e+01
 -9.93534e-01  -2.38566e+01
 -9.89276e-01  -2.37081e+01
 -9.85060e-01  -2.33121e+01
 -9.80884e-01  -2.31124e+01
 -9.76748e-01  -2.30515e+01
 -9.72650e-01  -2.26809e+01
 -9.68592e-01  -2.25033e+01
 -9.64570e-01  -2.22489e+01
 -9.60586e-01  -2.20935e+01
 -9.56638e-01  -2.19406e+01
 -9.52725e-01  -2.17938e+01
 -9.48847e-01  -2.14574e+01
 -9.45004e-01  -2.12202e+01
 -9.41195e-01  -2.10132e+01
 -9.37418e-01  -2.08392e+01
 -9.33674e-01  -2.07181e+01
 -9.29962e-01  -2.05248e+01
 -9.26282e-01  -2.04226e+01
 -9.22632e-01  -2.03515e+01
 -9.19013e-01  -2.03993e+01
 -9.15424e-01  -2.06018e+01
 -9.11864e-01  -2.01481e+01
 -9.08333e-01  -1.97607e+01
 -9.04831e-01  -1.95734e+01
 -9.01356e-01  -1.94203e+01
 -8.97909e-01  -1.93081e+01
 -8.94490e-01  -1.91616e+01
 -8.91097e-01  -1.91260e+01
 -8.87730e-01  -1.90093e+01
 -8.84389e-01  -1.89003e+01
 -8.81074e-01  -1.87747e+01
 -8.77784e-01  -1.86924e+01
 -8.74519e-01  -1.86125e+01
 -8.71278e-01  -1.84755e+01
 -8.68061e-01  -1.83556e+01
 -8.64867e-01  -1.82761e+01
 -8.61697e-01  -1.82155e+01
 -8.58550e-01  -1.81204e+01
 -8.55426e-01  -1.80447e+01
 -8.52324e-01  -1.78957e+01
 -8.49244e-01  -1.77988e+01
 -8.46185e-01  -1.77291e+01
 -8.43148e-01  -1.75856e+01
 -8.41035e-01  -1.74686e+01
 -8.39531e-01  -1.75122e+01
 -8.37137e-01  -1.74152e+01
 -8.34162e-01  -1.72486e+01
 -8.31208e-01  -1.71742e+01
 -8.28274e-01  -1.71297e+01
 -8.25359e-01  -1.69510e+01
 -8.22464e-01  -1.68217e+01
 -8.20448e-01  -1.69735e+01
 -8.19014e-01  -1.68094e+01
 -8.16730e-01  -1.65879e+01
 -8.13892e-01  -1.64357e+01
 -8.11072e-01  -1.65255e+01
 -8.08270e-01  -1.63405e+01
 -8.05486e-01  -1.63189e+01
 -8.02719e-01  -1.60238e+01
 -7.99971e-01  -1.59921e+01
 -7.97239e-01  -1.59985e+01
 -7.94525e-01  -1.59525e+01
 -7.91827e-01  -1.59067e+01
 -7.89147e-01  -1.58676e+01
 -7.86482e-01  -1.57575e+01
 -7.83834e-01  -1.56423e+01
 -7.81202e-01  -1.56307e+01
 -7.78586e-01  -1.54898e+01
 -7.76764e-01  -1.55204e+01
 -7.75467e-01  -1.53901e+01
 -7.73400e-01  -1.52740e+01
 -7.70830e-01  -1.51371e+01
 -7.68276e-01  -1.50899e+01
 -7.65736e-01  -1.50417e+01
 -7.63211e-01  -1.49222e+01
 -7.60701e-01  -1.48491e+01
 -7.58205e-01  -1.47255e+01
 -7.55723e-01  -1.47003e+01
 -7.53255e-01  -1.45806e+01
 -7.50802e-01  -1.46130e+01
 -7.48362e-01  -1.43561e+01
 -7.45936e-01  -1.44092e+01
 -7.43523e-01  -1.41731e+01
 -7.41123e-01  -1.42972e+01
 -7.38737e-01  -1.41014e+01
 -7.36364e-01  -1.41413e+01
 -7.34004e-01  -1.39896e+01
 -7.31656e-01  -1.40679e+01
 -7.29321e-01  -1.38502e+01
 -7.26999e-01  -1.38759e+01
 -7.24689e-01  -1.37664e+01
 -7.22391e-01  -1.36754e+01
 -7.20105e-01  -1.36398e+01
 -7.17831e-01  -1.34830e+01
 -7.15569e-01  -1.35501e+01
 -7.13319e-01  -1.36397e+01
 -7.11080e-01  -1.33927e+01
 -7.08853e-01  -1.32403e+01
 -7.06196e-01  -1.32068e+01
 -7.04213e-01  -1.31313e+01
 -7.02458e-01  -1.30243e+01
 -7.00057e-01  -1.30672e+01
 -6.97886e-01  -1.29985e+01
 -6.95725e-01  -1.29411e+01
 -6.93575e-01  -1.29571e+01
 -6.91436e-01  -1.28629e+01
 -6.89307e-01  -1.28403e+01
 -6.87188e-01  -1.27569e+01
 -6.85080e-01  -1.27744e+01
 -6.83191e-01  -1.27857e+01
 -6.82354e-01  -1.25344e+01
 -6.80894e-01  -1.24171e+01
 -6.78816e-01  -1.23741e+01
 -6.76748e-01  -1.24229e+01
 -6.74690e-01  -1.24229e+01
 -6.72641e-01  -1.23588e+01
 -6.70602e-01  -1.22351e+01
 -6.68573e-01  -1.23368e+01
 -6.66553e-01  -1.22440e+01
 -6.64542e-01  -1.22451e+01
 -6.62541e-01  -1.22008e+01
 -6.60549e-01  -1.22309e+01
 -6.58565e-01  -1.19981e+01
 -6.56591e-01  -1.20787e+01
 -6.54626e-01  -1.19757e+01
 -6.52670e-01  -1.20224e+01
 -6.50722e-01  -1.17849e+01
 -6.48784e-01  -1.17459e+01
 -6.46853e-01  -1.16352e+01
 -6.44932e-01  -1.19247e+01
 -6.43019e-01  -1.16220e+01
 -6.41114e-01  -1.16422e+01
 -6.39217e-01  -1.14042e+01
 -6.37329e-01  -1.18211e+01
 -6.35449e-01  -1.12929e+01
 -6.33577e-01  -1.14160e+01
 -6.31713e-01  -1.11993e+01
 -6.29857e-01  -1.14042e+01
 -6.28009e-01  -1.14759e+01
 -6.26169e-01  -1.13281e+01
 -6.24336e-01  -1.13467e+01
 -6.22512e-01  -1.10896e+01
 -6.20694e-01  -1.11395e+01
 -6.18885e-01  -1.08707e+01
 -6.17083e-01  -1.10745e+01
 -6.15288e-01  -1.09534e+01
 -6.13501e-01  -1.07923e+01
 -6.11721e-01  -1.06389e+01
 -6.09949e-01  -1.05697e+01
 -6.08183e-01  -1.07829e+01
 -6.06425e-01  -1.05178e+01
 -6.04674e-01  -1.09859e+01
 -6.02929e-01  -1.08845e+01
 -6.01192e-01  -1.05723e+01
 -5.99808e-01  -1.07347e+01
 -5.98944e-01  -1.07205e+01
 -5.97739e-01  -1.06330e+01
 -5.96022e-01  -1.02440e+01
 -5.94312e-01  -1.01548e+01
 -5.92609e-01  -1.01022e+01
 -5.90913e-01  -1.03761e+01
 -5.89223e-01  -1.01425e+01
 -5.87539e-01  -1.02909e+01
 -5.85863e-01  -1.01897e+01
 -5.84192e-01  -1.00453e+01
 -5.82528e-01  -1.00904e+01
 -5.80871e-01  -9.89347e+00
 -5.79219e-01  -9.68735e+00
 -5.77574e-01  -9.78044e+00
 -5.75935e-01  -9.61588e+00
 -5.74303e-01  -9.69395e+00
 -5.72676e-01  -9.74386e+00
 -5.71056e-01  -9.60952e+00
 -5.69441e-01  -9.78164e+00
 -5.67833e-01  -9.55336e+00
 -5.66230e-01  -9.57267e+00
 -5.64633e-01  -9.64276e+00
 -5.63043e-01  -9.60646e+00
 -5.61458e-01  -9.46418e+00
 -5.59878e-01  -9.47593e+00
 -5.58305e-01  -9.33518e+00
 -5.56737e-01  -9.20341e+00
 -5.55175e-01  -9.38093e+00
 -5.53618e-01  -9.31396e+00
 -5.52067e-01  -9.29211e+00
 -5.50522e-01  -9.21256e+00
 -5.48982e-01  -9.18185e+00
 -5.47447e-01  -9.23410e+00
 -5.45918e-01  -9.35696e+00
 -5.44394e-01  -9.67162e+00
 -5.42875e-01  -9.16961e+00
 -5.41362e-01  -9.12207e+00
 -5.39854e-01  -8.95184e+00
 -5.38351e-01  -8.86320e+00
 -5.36107e-01  -8.67102e+00
 -5.33132e-01  -8.72893e+00
 -5.30178e-01  -8.76202e+00
 -5.27244e-01  -8.76940e+00
 -5.24329e-01  -8.70107e+00
 -5.21434e-01  -8.67874e+00
 -5.18557e-01  -8.58464e+00
 -5.15700e-01  -8.51041e+00
 -5.12862e-01  -8.38793e+00
 -5.10042e-01  -8.38389e+00
 -5.07240e-01  -8.14574e+00
 -5.04456e-01  -8.19504e+00
 -5.01689e-01  -7.98880e+00
 -4.98941e-01  -7.82616e+00
 -4.96209e-01  -7.98371e+00
 -4.93495e-01  -7.90470e+00
 -4.90797e-01  -7.93386e+00
